playerid,footed,Id,Name
/en/players/8d03ca5a/Jamie-Shackleton,Right Foot,8d03ca5a,Jamie-Shackleton
/en/players/00f0482f/Shola-Shoretire,Right Foot,00f0482f,Shola-Shoretire
/en/players/0f933743/Francisco-Sierralta,Right Foot,0f933743,Francisco-Sierralta
/en/players/e7aa9d7c/Fabio-Silva,Right Foot,e7aa9d7c,Fabio-Silva
/en/players/26d3b5be/Ellis-Simms,Right Foot,26d3b5be,Ellis-Simms
/en/players/2acd49b9/Moussa-Sissoko,Right Foot,2acd49b9,Moussa-Sissoko
/en/players/5e105217/William-Smallbone,Right Foot,5e105217,William-Smallbone
/en/players/35be8087/Tony-Springett,No Data,35be8087,Tony-Springett
/en/players/28300a16/Jason-Steele,Right Foot,28300a16,Jason-Steele
/en/players/a8a3d139/Jed-Steer,Left Foot,a8a3d139,Jed-Steer
/en/players/42130443/Zack-Steffen,Right Foot,42130443,Zack-Steffen
/en/players/653ee42d/Dale-Stephens,Right Foot,653ee42d,Dale-Stephens
/en/players/7e003182/Finley-Stevens,Right Foot,7e003182,Finley-Stevens
/en/players/953c30b0/Jakob-Sorensen,Right Foot,953c30b0,Jakob-Sorensen
/en/players/e9971f2d/Japhet-Tanganga,Right Foot,e9971f2d,Japhet-Tanganga
/en/players/a65c844b/Nuno-Tavares,Left Foot,a65c844b,Nuno-Tavares
/en/players/cc2d7ad5/Charlie-Taylor,Left Foot,cc2d7ad5,Charlie-Taylor
/en/players/f1e94cd6/Nathan-Tella,Right Foot,f1e94cd6,Nathan-Tella
/en/players/e73c9bb2/Alex-Telles,Left Foot,e73c9bb2,Alex-Telles
/en/players/235a62f8/Dominic-Thompson,Left Foot,235a62f8,Dominic-Thompson
/en/players/9e1035f8/Ferran-Torres,Right Foot,9e1035f8,Ferran-Torres
/en/players/9a104dee/Cenk-Tosun,Right Foot,9a104dee,Cenk-Tosun
/en/players/b28bbd58/Andros-Townsend,Left Foot,b28bbd58,Andros-Townsend
/en/players/c47541e0/Bertrand-Traore,Left Foot,c47541e0,Bertrand-Traore
/en/players/3ae14ed1/Trezeguet,Right Foot,3ae14ed1,Trezeguet
/en/players/77e39b04/Francisco-Trincao,Left Foot,77e39b04,Francisco-Trincao
/en/players/7ed4921e/William-Troost-Ekong,Right Foot,7ed4921e,William-Troost-Ekong
/en/players/2baec6ce/Axel-Tuanzebe,Right Foot,2baec6ce,Axel-Tuanzebe
/en/players/17d45fb2/Ozan-Tufan,Right Foot,17d45fb2,Ozan-Tufan
/en/players/9f333379/Christos-Tzolis,Right Foot,9f333379,Christos-Tzolis
/en/players/1900032e/Jannik-Vestergaard,Right Foot,1900032e,Jannik-Vestergaard
/en/players/aa8e289e/Nikola-Vlasic,Right Foot,aa8e289e,Nikola-Vlasic
/en/players/0d4ceb32/Matej-Vydra,Right Foot,0d4ceb32,Matej-Vydra
/en/players/c4e87b8b/Wout-Weghorst,Right Foot,c4e87b8b,Wout-Weghorst
/en/players/49fe9070/Timo-Werner,Right Foot,49fe9070,Timo-Werner
/en/players/495945ef/Ashley-Westwood,Right Foot,495945ef,Ashley-Westwood
/en/players/5e74d6c8/Brandon-Williams,Right Foot,5e74d6c8,Brandon-Williams
/en/players/2f7acede/Harry-Winks,Right Foot,2f7acede,Harry-Winks
/en/players/19e50035/Freddie-Woodman,Right Foot,19e50035,Freddie-Woodman
/en/players/849c826a/Andriy-Yarmolenko,Left Foot,849c826a,Andriy-Yarmolenko
/en/players/f9682888/Nathan-Young-Coombes,No Data,f9682888,Nathan-Young-Coombes
/en/players/2d5f03bf/Christoph-Zimmermann,Right Foot,2d5f03bf,Christoph-Zimmermann
/en/players/5f09991f/Patrick-van-Aanholt,Left Foot,5f09991f,Patrick-van-Aanholt
/en/players/f586779e/Tammy-Abraham,Right Foot,f586779e,Tammy-Abraham
/en/players/f76e6b4e/Adrian,Right Foot,f76e6b4e,Adrian
/en/players/4d034881/Sergio-Aguero,Right Foot,4d034881,Sergio-Aguero
/en/players/246d153b/Ola-Aina,Right Foot,246d153b,Ola-Aina
/en/players/d6192210/Semi-Ajayi,Right Foot,d6192210,Semi-Ajayi
/en/players/f7d50789/Toby-Alderweireld,Right Foot,f7d50789,Toby-Alderweireld
/en/players/8fa8f8d2/Runar-Alex-Runarsson,Right Foot,8fa8f8d2,Runar-Alex-Runarsson
/en/players/1a7fcf39/Ezgjan-Alioski,Left Foot,1a7fcf39,Ezgjan-Alioski
/en/players/10b9fa99/Ethan-Ampadu,Right Foot,10b9fa99,Ethan-Ampadu
/en/players/9f1893b9/Felipe-Anderson,Right Foot,9f1893b9,Felipe-Anderson
/en/players/8d228291/Charlie-Austin,Right Foot,8d228291,Charlie-Austin
/en/players/3626f7d9/Fabian-Balbuena,Right Foot,3626f7d9,Fabian-Balbuena
/en/players/394854c4/George-Baldock,Right Foot,394854c4,George-Baldock
/en/players/a58bb1e1/Gareth-Bale,Left Foot,a58bb1e1,Gareth-Bale
/en/players/1ae30132/Phil-Bardsley,Right Foot,1ae30132,Phil-Bardsley
/en/players/18e96f64/Kyle-Bartley,Right Foot,18e96f64,Kyle-Bartley
/en/players/1aa84968/Chris-Basham,Right Foot,1aa84968,Chris-Basham
/en/players/2973d8ff/Michy-Batshuayi,Right Foot,2973d8ff,Michy-Batshuayi
/en/players/f874dd44/Hector-Bellerin,Right Foot,f874dd44,Hector-Bellerin
/en/players/bf3aeb61/Josh-Benson,Right Foot,bf3aeb61,Josh-Benson
/en/players/5348aada/Gaetano-Berardi,Right Foot,5348aada,Gaetano-Berardi
/en/players/d0b6129f/Sander-Berge,Right Foot,d0b6129f,Sander-Berge
/en/players/ab4b3e35/Bernard,Right Foot,ab4b3e35,Bernard
/en/players/17370b95/Bernardo,Left Foot,17370b95,Bernardo
/en/players/ae5019e6/Jayden-Bogle,Right Foot,ae5019e6,Jayden-Bogle
/en/players/96bb8cc2/Robbie-Brady,Left Foot,96bb8cc2,Robbie-Brady
/en/players/30e81a88/Rhian-Brewster,Right Foot,30e81a88,Rhian-Brewster
/en/players/43309491/Nathan-Broadhead,Right Foot,43309491,Nathan-Broadhead
/en/players/af69e7f0/Joe-Bryan,Left Foot,af69e7f0,Joe-Bryan
/en/players/c684d3c9/Kean-Bryan,Left Foot,c684d3c9,Kean-Bryan
/en/players/f631c17f/Oliver-Burke,Right Foot,f631c17f,Oliver-Burke
/en/players/e608ed4c/David-Button,Right Foot,e608ed4c,David-Button
/en/players/aa6f2f2c/Oskar-Buur,Right Foot,aa6f2f2c,Oskar-Buur
/en/players/7914b9fe/Gary-Cahill,Right Foot,7914b9fe,Gary-Cahill
/en/players/55b4f1d6/Ian-Carlo-Poveda,Left Foot,55b4f1d6,Ian-Carlo-Poveda
/en/players/b581987a/Andy-Carroll,Left Foot,b581987a,Andy-Carroll
/en/players/3e1550ee/Scott-Carson,Right Foot,3e1550ee,Scott-Carson
/en/players/58bc7d18/Kiko-Casilla,Right Foot,58bc7d18,Kiko-Casilla
/en/players/979b811d/Ivan-Cavaleiro,Right Foot,979b811d,Ivan-Cavaleiro
/en/players/c0617e2b/Dani-Ceballos,Right Foot,c0617e2b,Dani-Ceballos
/en/players/25b82f9a/Theo-Corbeanu,Right Foot,25b82f9a,Theo-Corbeanu
/en/players/a4fe8cda/Patrick-Cutrone,Right Foot,a4fe8cda,Patrick-Cutrone
/en/players/52105203/Scott-Dann,Right Foot,52105203,Scott-Dann
/en/players/8574c61f/Leif-Davis,Left Foot,8574c61f,Leif-Davis
/en/players/dda3969e/Mbaye-Diagne,Right Foot,dda3969e,Mbaye-Diagne
/en/players/9dc96f10/Amad-Diallo,Left Foot,9dc96f10,Amad-Diallo
/en/players/f522d7ec/Grady-Diangana,Left Foot,f522d7ec,Grady-Diangana
/en/players/1fdfd6da/Jimmy-Dunne,Right Foot,1fdfd6da,Jimmy-Dunne
/en/players/1566e437/Kyle-Edwards,Right Foot,1566e437,Kyle-Edwards
/en/players/debe38a0/John-Egan,Right Foot,debe38a0,John-Egan
/en/players/615ef733/Ahmed-Elmohamady,Right Foot,615ef733,Ahmed-Elmohamady
/en/players/bd8a7d05/Sam-Field,Right Foot,bd8a7d05,Sam-Field
/en/players/b63e789d/John-Fleck,Left Foot,b63e789d,John-Fleck
/en/players/a9142dc3/Timothy-Fosu-Mensah,Right Foot,a9142dc3,Timothy-Fosu-Mensah
/en/players/a67a09fb/Christian-Fuchs,Left Foot,a67a09fb,Christian-Fuchs
/en/players/3ec9195b/Darnell-Furlong,Right Foot,3ec9195b,Darnell-Furlong
/en/players/2bed3eab/Eric-Garcia,Right Foot,2bed3eab,Eric-Garcia
/en/players/46ee5234/Kieran-Gibbs,Left Foot,46ee5234,Kieran-Gibbs
/en/players/16ceb862/Olivier-Giroud,Left Foot,16ceb862,Olivier-Giroud
/en/players/87f7500e/Karlan-Grant,Right Foot,87f7500e,Karlan-Grant
/en/players/81d8091f/Kamil-Grosicki,Right Foot,81d8091f,Kamil-Grosicki
/en/players/a7588cdc/Antwoine-Hackford,Right Foot,a7588cdc,Antwoine-Hackford
/en/players/ba115a40/Sebastien-Haller,Right Foot,ba115a40,Sebastien-Haller
/en/players/3c066877/Rekeem-Harper,Right Foot,3c066877,Rekeem-Harper
/en/players/5f1a2f31/Michael-Hector,Right Foot,5f1a2f31,Michael-Hector
/en/players/5540c9dc/Ahmed-Hegazi,Right Foot,5540c9dc,Ahmed-Hegazi
/en/players/c0398aca/Pablo-Hernandez,Right Foot,c0398aca,Pablo-Hernandez
/en/players/fcab00a0/Conor-Hourihane,Left Foot,fcab00a0,Conor-Hourihane
/en/players/6d646ff7/Niall-Huggins,Right Foot,6d646ff7,Niall-Huggins
/en/players/03622183/Odion-Ighalo,Right Foot,3622183,Odion-Ighalo
/en/players/85f8571a/Branislav-Ivanovic,Right Foot,85f8571a,Branislav-Ivanovic
/en/players/ca2bc3df/Jose-Izquierdo,Right Foot,ca2bc3df,Jose-Izquierdo
/en/players/3233eefd/Phil-Jagielka,Right Foot,3233eefd,Phil-Jagielka
/en/players/08452314/Alireza-Jahanbakhsh,Right Foot,8452314,Alireza-Jahanbakhsh
/en/players/7c39363f/Alexandre-Jankewitz,Right Foot,7c39363f,Alexandre-Jankewitz
/en/players/03edb878/Daniel-Jebbison,No Data,03edb878,Daniel-Jebbison
/en/players/9e5708be/Sam-Johnstone,Right Foot,9e5708be,Sam-Johnstone
/en/players/d87e2cae/Willian-Jose,Right Foot,d87e2cae,Willian-Jose
/en/players/4047c976/Aboubakar-Kamara,Right Foot,4047c976,Aboubakar-Kamara
/en/players/d7492450/Martin-Kelly,Right Foot,d7492450,Martin-Kelly
/en/players/88acf83f/Reda-Khadra,Right Foot,88acf83f,Reda-Khadra
/en/players/1f9a3a04/Terence-Kongolo,Left Foot,1f9a3a04,Terence-Kongolo
/en/players/c2dfedeb/Filip-Krovinovic,Right Foot,c2dfedeb,Filip-Krovinovic
/en/players/abe66106/Erik-Lamela,Left Foot,abe66106,Erik-Lamela
/en/players/321a71a7/Maxime-Le-Marchand,Left Foot,321a71a7,Maxime-Le-Marchand
/en/players/2b471f99/Mario-Lemina,Right Foot,2b471f99,Mario-Lemina
/en/players/383e68b1/Khanya-Leshabela,No Data,383e68b1,Khanya-Leshabela
/en/players/b98570d1/Jake-Livermore,Right Foot,b98570d1,Jake-Livermore
/en/players/c0027d2d/Matthew-Longstaff,Right Foot,c0027d2d,Matthew-Longstaff
/en/players/7af88b33/Max-Lowe,Right Foot,7af88b33,Max-Lowe
/en/players/c0e27d1a/David-Luiz,Right Foot,c0e27d1a,David-Luiz
/en/players/0df2b165/John-Lundstram,Right Foot,0df2b165,John-Lundstram
/en/players/bc0bfc64/Josh-Maja,Right Foot,bc0bfc64,Josh-Maja
/en/players/78b8ac63/Oliver-McBurnie,Right Foot,78b8ac63,Oliver-McBurnie
/en/players/64b08de7/James-McCarthy,Right Foot,64b08de7,James-McCarthy
/en/players/dbe56a33/David-McGoldrick,Right Foot,dbe56a33,David-McGoldrick
/en/players/c908a1bc/Jayson-Molumby,Right Foot,c908a1bc,Jayson-Molumby
